Date,Account,Category,Tags,Expense amount,Income amount,Currency,In main currency,Main currency,Description
28/06/15,Cash,healthy food,,24.00,0,INR,24.00,INR,
28/06/15,Cash,Household App,,126.00,0,INR,126.00,INR,
28/06/15,Cash,San Cosmetic,,60.00,0,INR,60.00,INR,
28/06/15,Cash,healthy food,,25.00,0,INR,25.00,INR,
28/06/15,Cash,healthy food,,5.00,0,INR,5.00,INR,
28/06/15,Cash,office snacks,,70.00,0,INR,70.00,INR,
28/06/15,Cash,provision,,65.00,0,INR,65.00,INR,
28/06/15,Cash,provision,,30.00,0,INR,30.00,INR,
28/06/15,Cash,San Cosmetic,,50.00,0,INR,50.00,INR,
29/06/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
29/06/15,Cash,healthy food,,120.00,0,INR,120.00,INR,
29/06/15,Cash,travel,,66.00,0,INR,66.00,INR,
29/06/15,Cash,medical,,"1,000.00",0,INR,"1,000.00",INR,
29/06/15,Cash,Household App,,30.00,0,INR,30.00,INR,
29/06/15,Cash,provision,,60.00,0,INR,60.00,INR,
29/06/15,Cash,provision,,91.00,0,INR,91.00,INR,
30/06/15,Cash,Naveen Mobiles,,"1,434.00",0,INR,"1,434.00",INR,
30/06/15,Cash,vegetable,,30.00,0,INR,30.00,INR,
30/06/15,Cash,provision,,65.00,0,INR,65.00,INR,
30/06/15,Cash,healthy food,,60.00,0,INR,60.00,INR,
30/06/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
30/06/15,Cash,laundry,,90.00,0,INR,90.00,INR,
30/06/15,Cash,fruits,,160.00,0,INR,160.00,INR,
01/07/15,Cash,San Pkt Money,,"3,100.00",0,INR,"3,100.00",INR,
01/07/15,Cash,Amb Home,,"14,000.00",0,INR,"14,000.00",INR,
01/07/15,Cash,vegetable,,37.00,0,INR,37.00,INR,
01/07/15,Cash,mdu house money,,700.00,0,INR,700.00,INR,
01/07/15,Cash,travel,,221.00,0,INR,221.00,INR,
01/07/15,Cash,travel,,18.00,0,INR,18.00,INR,
01/07/15,Cash,healthy food,,461.00,0,INR,461.00,INR,
01/07/15,Cash,Non-Food Prov,,20.00,0,INR,20.00,INR,
02/07/15,Cash,lux food,,20.00,0,INR,20.00,INR,
02/07/15,Cash,vegetable,,85.00,0,INR,85.00,INR,
02/07/15,Cash,Knowledge,,85.00,0,INR,85.00,INR,
02/07/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
03/07/15,Cash,travel,,380.00,0,INR,380.00,INR,
03/07/15,Cash,vegetable,,55.00,0,INR,55.00,INR,
04/07/15,Cash,San Mobile,,50.00,0,INR,50.00,INR,
04/07/15,Cash,San Cosmetic,,435.00,0,INR,435.00,INR,
04/07/15,Cash,travel,,320.00,0,INR,320.00,INR,
04/07/15,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
04/07/15,Cash,medical,,382.00,0,INR,382.00,INR,
04/07/15,Cash,healthy food,,95.00,0,INR,95.00,INR,
04/07/15,Cash,San Cosmetic,,"2,321.00",0,INR,"2,321.00",INR,
04/07/15,Cash,healthy food,,85.00,0,INR,85.00,INR,
04/07/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
04/07/15,Cash,Household App,,"2,495.00",0,INR,"2,495.00",INR,
04/07/15,Cash,provision,,122.00,0,INR,122.00,INR,
04/07/15,Cash,naveen cosmetic,,172.00,0,INR,172.00,INR,
05/07/15,Cash,Entertainment,,50.00,0,INR,50.00,INR,
05/07/15,Cash,lux food,,184.00,0,INR,184.00,INR,
05/07/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
05/07/15,Cash,Household App,,25.00,0,INR,25.00,INR,
05/07/15,Cash,Non-Food Prov,,83.00,0,INR,83.00,INR,
05/07/15,Cash,healthy food,,430.00,0,INR,430.00,INR,
05/07/15,Cash,healthy food,,100.00,0,INR,100.00,INR,
05/07/15,Cash,provision,,101.00,0,INR,101.00,INR,
05/07/15,Cash,naveen cosmetic,,100.00,0,INR,100.00,INR,
06/07/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
06/07/15,Cash,Bike,,200.00,0,INR,200.00,INR,
06/07/15,Cash,travel,,183.00,0,INR,183.00,INR,
06/07/15,Cash,travel,,170.00,0,INR,170.00,INR,
06/07/15,Cash,vegetable,,135.00,0,INR,135.00,INR,
07/07/15,Cash,travel,,340.00,0,INR,340.00,INR,
07/07/15,Cash,lux food,,167.00,0,INR,167.00,INR,
07/07/15,Cash,Entertainment,,240.00,0,INR,240.00,INR,
07/07/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
07/07/15,Cash,travel,,146.00,0,INR,146.00,INR,
07/07/15,Cash,lux food,,251.00,0,INR,251.00,INR,
07/07/15,Cash,vegetable,,70.00,0,INR,70.00,INR,
08/07/15,Cash,healthy food,,90.00,0,INR,90.00,INR,
08/07/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
09/07/15,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
10/07/15,Cash,healthy food,,50.00,0,INR,50.00,INR,
10/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
10/07/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
11/07/15,Cash,lux food,,110.00,0,INR,110.00,INR,
11/07/15,Cash,travel,,280.00,0,INR,280.00,INR,
11/07/15,Cash,provision,,57.00,0,INR,57.00,INR,
11/07/15,Cash,lux food,,20.00,0,INR,20.00,INR,
11/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
11/07/15,Cash,San Cosmetic,,"1,100.00",0,INR,"1,100.00",INR,
11/07/15,Cash,Hotel Food,,155.00,0,INR,155.00,INR,
11/07/15,Cash,vegetable,,54.00,0,INR,54.00,INR,
11/07/15,Cash,naveen cosmetic,,"6,410.00",0,INR,"6,410.00",INR,
12/07/15,Cash,healthy food,,90.00,0,INR,90.00,INR,
12/07/15,Cash,lux food,,20.00,0,INR,20.00,INR,
12/07/15,Cash,healthy food,,250.00,0,INR,250.00,INR,
13/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
13/07/15,Cash,vegetable,,61.00,0,INR,61.00,INR,
14/07/15,Cash,lux food,,20.00,0,INR,20.00,INR,
14/07/15,Cash,San Cosmetic,,25.00,0,INR,25.00,INR,
14/07/15,Cash,office snacks,,20.00,0,INR,20.00,INR,
14/07/15,Cash,provision,,175.00,0,INR,175.00,INR,
14/07/15,Cash,provision,,365.00,0,INR,365.00,INR,
14/07/15,Cash,naveen cosmetic,,11.00,0,INR,11.00,INR,
15/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
15/07/15,Cash,healthy food,,80.00,0,INR,80.00,INR,
15/07/15,Cash,vegetable,,25.00,0,INR,25.00,INR,
15/07/15,Cash,healthy food,,90.00,0,INR,90.00,INR,
15/07/15,Cash,naveen cosmetic,,180.00,0,INR,180.00,INR,
16/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
16/07/15,Cash,lux food,,200.00,0,INR,200.00,INR,
17/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
17/07/15,Cash,vegetable,,40.00,0,INR,40.00,INR,
17/07/15,Cash,Household App,,40.00,0,INR,40.00,INR,
17/07/15,Cash,healthy food,,90.00,0,INR,90.00,INR,
17/07/15,Cash,provision,,28.00,0,INR,28.00,INR,
18/07/15,Cash,vegetable,,112.00,0,INR,112.00,INR,
18/07/15,Cash,lux food,,255.00,0,INR,255.00,INR,
18/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
18/07/15,Cash,provision,,81.00,0,INR,81.00,INR,
18/07/15,Cash,healthy food,,90.00,0,INR,90.00,INR,
18/07/15,Cash,water,,70.00,0,INR,70.00,INR,
19/07/15,Cash,vegetable,,60.00,0,INR,60.00,INR,
19/07/15,Cash,healthy food,,280.00,0,INR,280.00,INR,
19/07/15,Cash,lux food,,18.00,0,INR,18.00,INR,
19/07/15,Cash,lux food,,280.00,0,INR,280.00,INR,
19/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
21/07/15,Cash,mdu house money,,"1,000.00",0,INR,"1,000.00",INR,
21/07/15,Cash,Knowledge,,600.00,0,INR,600.00,INR,
21/07/15,Cash,Hotel Food,,170.00,0,INR,170.00,INR,
21/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
21/07/15,Cash,vegetable,,19.00,0,INR,19.00,INR,
22/07/15,Cash,lux food,,100.00,0,INR,100.00,INR,
22/07/15,Cash,Hotel Food,,200.00,0,INR,200.00,INR,
22/07/15,Cash,vegetable,,30.00,0,INR,30.00,INR,
23/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
23/07/15,Cash,healthy food,,60.00,0,INR,60.00,INR,
23/07/15,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
23/07/15,Cash,travel,,68.00,0,INR,68.00,INR,
23/07/15,Cash,medical,,290.00,0,INR,290.00,INR,
24/07/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
24/07/15,Cash,travel,,8.00,0,INR,8.00,INR,
24/07/15,Cash,travel,,170.00,0,INR,170.00,INR,
24/07/15,Cash,travel,,"2,965.00",0,INR,"2,965.00",INR,
24/07/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
25/07/15,Cash,travel,,770.00,0,INR,770.00,INR,
25/07/15,Cash,travel,,228.00,0,INR,228.00,INR,
25/07/15,Cash,Hotel Food,,36.00,0,INR,36.00,INR,
25/07/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
25/07/15,Cash,Knowledge,,40.00,0,INR,40.00,INR,
25/07/15,Cash,Naveen Mobiles,,200.00,0,INR,200.00,INR,
25/07/15,Cash,lux food,,55.00,0,INR,55.00,INR,
25/07/15,Cash,Hotel Food,,12.00,0,INR,12.00,INR,
25/07/15,Cash,travel,,"1,392.00",0,INR,"1,392.00",INR,
26/07/15,Cash,travel,,80.00,0,INR,80.00,INR,
26/07/15,Cash,travel,,10.00,0,INR,10.00,INR,
26/07/15,Cash,vegetable,,20.00,0,INR,20.00,INR,
26/07/15,Cash,travel,,66.00,0,INR,66.00,INR,
27/07/15,Cash,travel,,62.00,0,INR,62.00,INR,
27/07/15,Cash,vegetable,,214.00,0,INR,214.00,INR,
27/07/15,Cash,water,,12.00,0,INR,12.00,INR,
28/07/15,Cash,office snacks,,30.00,0,INR,30.00,INR,
28/07/15,Cash,Bike,,200.00,0,INR,200.00,INR,
28/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
28/07/15,Cash,mdu house money,,"1,100.00",0,INR,"1,100.00",INR,
28/07/15,Cash,Naveen Mobiles,,"1,253.00",0,INR,"1,253.00",INR,
29/07/15,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
30/07/15,Cash,provision,,30.00,0,INR,30.00,INR,
30/07/15,Cash,medical,,10.00,0,INR,10.00,INR,
30/07/15,Cash,healthy food,,120.00,0,INR,120.00,INR,
30/07/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
31/07/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
31/07/15,Cash,office snacks,,10.00,0,INR,10.00,INR,
31/07/15,Cash,Amb Home,,"12,230.00",0,INR,"12,230.00",INR,
01/08/15,Cash,mdu house money,,800.00,0,INR,800.00,INR,
01/08/15,Cash,mdu house money,,35.00,0,INR,35.00,INR,
01/08/15,Cash,travel,,132.00,0,INR,132.00,INR,
01/08/15,Cash,lux food,,388.00,0,INR,388.00,INR,
02/08/15,Cash,Knowledge,,95.00,0,INR,95.00,INR,
02/08/15,Cash,Home & Utilities,,10.00,0,INR,10.00,INR,
02/08/15,Cash,lux food,,30.00,0,INR,30.00,INR,
02/08/15,Cash,healthy food,,280.00,0,INR,280.00,INR,
02/08/15,Cash,healthy food,,119.00,0,INR,119.00,INR,
02/08/15,Cash,naveen cosmetic,,882.00,0,INR,882.00,INR,
02/08/15,Cash,provision,,220.00,0,INR,220.00,INR,
02/08/15,Cash,Non-Food Prov,,235.00,0,INR,235.00,INR,
02/08/15,Cash,naveen cosmetic,,132.00,0,INR,132.00,INR,
02/08/15,Cash,lux food,,40.00,0,INR,40.00,INR,
02/08/15,Cash,provision,,878.00,0,INR,878.00,INR,
02/08/15,Cash,San Cosmetic,,44.00,0,INR,44.00,INR,
03/08/15,Cash,lux food,,850.00,0,INR,850.00,INR,
03/08/15,Cash,mdu house money,,200.00,0,INR,200.00,INR,
03/08/15,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
03/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
03/08/15,Cash,travel,,80.00,0,INR,80.00,INR,
03/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
04/08/15,Cash,Home & Utilities,,10.00,0,INR,10.00,INR,
04/08/15,Cash,office snacks,,55.00,0,INR,55.00,INR,
04/08/15,Cash,water,,9.00,0,INR,9.00,INR,
04/08/15,Cash,vegetable,,100.00,0,INR,100.00,INR,
05/08/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
05/08/15,Cash,vegetable,,36.00,0,INR,36.00,INR,
05/08/15,Cash,travel,,"1,446.00",0,INR,"1,446.00",INR,
05/08/15,Cash,mdu house money,,300.00,0,INR,300.00,INR,
06/08/15,Cash,travel,,36.00,0,INR,36.00,INR,
06/08/15,Cash,Hotel Food,,66.00,0,INR,66.00,INR,
07/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
07/08/15,Cash,travel,,149.00,0,INR,149.00,INR,
08/08/15,Cash,Home & Utilities,,20.00,0,INR,20.00,INR,
08/08/15,Cash,healthy food,,170.00,0,INR,170.00,INR,
08/08/15,Cash,healthy food,,150.00,0,INR,150.00,INR,
09/08/15,Cash,provision,,159.00,0,INR,159.00,INR,
09/08/15,Cash,Non-Food Prov,,125.00,0,INR,125.00,INR,
09/08/15,Cash,vegetable,,12.00,0,INR,12.00,INR,
09/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
09/08/15,Cash,healthy food,,25.00,0,INR,25.00,INR,
09/08/15,Cash,naveen cosmetic,,72.00,0,INR,72.00,INR,
09/08/15,Cash,naveen cosmetic,,172.00,0,INR,172.00,INR,
09/08/15,Cash,provision,,5.00,0,INR,5.00,INR,
09/08/15,Cash,lux food,,30.00,0,INR,30.00,INR,
09/08/15,Cash,healthy food,,324.00,0,INR,324.00,INR,
09/08/15,Cash,San Cosmetic,,750.00,0,INR,750.00,INR,
09/08/15,Cash,Entertainment,,320.00,0,INR,320.00,INR,
09/08/15,Cash,provision,,360.00,0,INR,360.00,INR,
09/08/15,Cash,travel,,230.00,0,INR,230.00,INR,
10/08/15,Cash,Home & Utilities,,20.00,0,INR,20.00,INR,
10/08/15,Cash,mdu house money,,30.00,0,INR,30.00,INR,
11/08/15,Cash,mdu house money,,100.00,0,INR,100.00,INR,
11/08/15,Cash,Household App,,50.00,0,INR,50.00,INR,
12/08/15,Cash,office snacks,,10.00,0,INR,10.00,INR,
12/08/15,Cash,Bike,,100.00,0,INR,100.00,INR,
12/08/15,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
13/08/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
13/08/15,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
13/08/15,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
14/08/15,Cash,travel,,26.00,0,INR,26.00,INR,
14/08/15,Cash,travel,,80.00,0,INR,80.00,INR,
14/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
14/08/15,Cash,provision,,102.00,0,INR,102.00,INR,
15/08/15,Cash,Non-Food Prov,,28.00,0,INR,28.00,INR,
15/08/15,Cash,provision,,361.00,0,INR,361.00,INR,
15/08/15,Cash,vegetable,,101.00,0,INR,101.00,INR,
15/08/15,Cash,lux food,,15.00,0,INR,15.00,INR,
15/08/15,Cash,Naveen Mobiles,,100.00,0,INR,100.00,INR,
15/08/15,Cash,Household App,,"2,150.00",0,INR,"2,150.00",INR,
15/08/15,Cash,provision,,40.00,0,INR,40.00,INR,
16/08/15,Cash,San Cosmetic,,392.00,0,INR,392.00,INR,
16/08/15,Cash,naveen cosmetic,,61.50,0,INR,61.50,INR,
16/08/15,Cash,Naveen Mobiles,,28.00,0,INR,28.00,INR,
16/08/15,Cash,San Mobile,,45.00,0,INR,45.00,INR,
17/08/15,Cash,medical,,420.00,0,INR,420.00,INR,
17/08/15,Cash,provision,,30.00,0,INR,30.00,INR,
17/08/15,Cash,AMB EB,,714.00,0,INR,714.00,INR,
17/08/15,Cash,travel,,200.00,0,INR,200.00,INR,
17/08/15,Cash,vegetable,,48.00,0,INR,48.00,INR,
17/08/15,Cash,Naveen Mobiles,,"1,253.00",0,INR,"1,253.00",INR,
17/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
17/08/15,Cash,provision,,4.00,0,INR,4.00,INR,
18/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
18/08/15,Cash,vegetable,,60.00,0,INR,60.00,INR,
18/08/15,Cash,Bike,,6.00,0,INR,6.00,INR,
18/08/15,Cash,office snacks,,25.00,0,INR,25.00,INR,
18/08/15,Cash,Hotel Food,,197.00,0,INR,197.00,INR,
19/08/15,Cash,travel,,"1,959.00",0,INR,"1,959.00",INR,
19/08/15,Cash,naveen cosmetic,,330.00,0,INR,330.00,INR,
19/08/15,Cash,Hotel Food,,160.00,0,INR,160.00,INR,
19/08/15,Cash,mdu house money,,"1,220.00",0,INR,"1,220.00",INR,
20/08/15,Cash,vegetable,,116.00,0,INR,116.00,INR,
20/08/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
21/08/15,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
21/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
21/08/15,Cash,Hotel Food,,15.00,0,INR,15.00,INR,
21/08/15,Cash,vegetable,,26.00,0,INR,26.00,INR,
22/08/15,Cash,healthy food,,80.00,0,INR,80.00,INR,
22/08/15,Cash,vegetable,,30.00,0,INR,30.00,INR,
22/08/15,Cash,lux food,,140.00,0,INR,140.00,INR,
22/08/15,Cash,lux food,,56.00,0,INR,56.00,INR,
22/08/15,Cash,healthy food,,80.00,0,INR,80.00,INR,
22/08/15,Cash,Bike,,320.00,0,INR,320.00,INR,
22/08/15,Cash,Household App,,185.00,0,INR,185.00,INR,
22/08/15,Cash,provision,,64.00,0,INR,64.00,INR,
22/08/15,Cash,San Cosmetic,,180.00,0,INR,180.00,INR,
22/08/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
22/08/15,Cash,vegetable,,10.00,0,INR,10.00,INR,
22/08/15,Cash,provision,,204.00,0,INR,204.00,INR,
23/08/15,Cash,Bike,,200.00,0,INR,200.00,INR,
23/08/15,Cash,lux food,,150.00,0,INR,150.00,INR,
23/08/15,Cash,San Cosmetic,,95.00,0,INR,95.00,INR,
23/08/15,Cash,healthy food,,180.00,0,INR,180.00,INR,
23/08/15,Cash,healthy food,,400.00,0,INR,400.00,INR,
23/08/15,Cash,Household App,,40.00,0,INR,40.00,INR,
23/08/15,Cash,naveen cosmetic,,380.00,0,INR,380.00,INR,
23/08/15,Cash,travel,,66.00,0,INR,66.00,INR,
23/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
24/08/15,Cash,medical,,50.00,0,INR,50.00,INR,
24/08/15,Cash,office snacks,,15.00,0,INR,15.00,INR,
24/08/15,Cash,Hotel Food,,104.00,0,INR,104.00,INR,
24/08/15,Cash,vegetable,,36.00,0,INR,36.00,INR,
25/08/15,Cash,vegetable,,126.00,0,INR,126.00,INR,
25/08/15,Cash,Hotel Food,,11.00,0,INR,11.00,INR,
25/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
26/08/15,Cash,lux food,,36.00,0,INR,36.00,INR,
26/08/15,Cash,lux food,,60.00,0,INR,60.00,INR,
26/08/15,Cash,medical,,92.00,0,INR,92.00,INR,
27/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
27/08/15,Cash,Hotel Food,,14.00,0,INR,14.00,INR,
27/08/15,Cash,travel,,363.00,0,INR,363.00,INR,
28/08/15,Cash,Home & Utilities,,10.00,0,INR,10.00,INR,
28/08/15,Cash,justrechargeit,,"2,000.00",0,INR,"2,000.00",INR,
28/08/15,Cash,lux food,,85.00,0,INR,85.00,INR,
28/08/15,Cash,Hotel Food,,163.00,0,INR,163.00,INR,
28/08/15,Cash,travel,,80.00,0,INR,80.00,INR,
28/08/15,Cash,travel,,80.00,0,INR,80.00,INR,
29/08/15,Cash,Home & Utilities,,34.00,0,INR,34.00,INR,
29/08/15,Cash,vegetable,,40.00,0,INR,40.00,INR,
29/08/15,Cash,provision,,175.00,0,INR,175.00,INR,
29/08/15,Cash,provision,,50.00,0,INR,50.00,INR,
29/08/15,Cash,Bike,,626.00,0,INR,626.00,INR,
30/08/15,Cash,Hotel Food,,17.00,0,INR,17.00,INR,
30/08/15,Cash,healthy food,,330.00,0,INR,330.00,INR,
30/08/15,Cash,provision,,"1,260.00",0,INR,"1,260.00",INR,
30/08/15,Cash,San Cosmetic,,28.00,0,INR,28.00,INR,
30/08/15,Cash,San Cosmetic,,"1,260.00",0,INR,"1,260.00",INR,
30/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
31/08/15,Cash,Amb Home,,"12,000.00",0,INR,"12,000.00",INR,
31/08/15,Cash,lux food,,120.00,0,INR,120.00,INR,
31/08/15,Cash,Hotel Food,,61.00,0,INR,61.00,INR,
31/08/15,Cash,Hotel Food,,14.00,0,INR,14.00,INR,
31/08/15,Cash,medical,,"2,109.00",0,INR,"2,109.00",INR,
31/08/15,Cash,travel,,320.00,0,INR,320.00,INR,
31/08/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
31/08/15,Cash,Hotel Food,,66.00,0,INR,66.00,INR,
01/09/15,Cash,Bike,,200.00,0,INR,200.00,INR,
01/09/15,Cash,Hotel Food,,80.00,0,INR,80.00,INR,
01/09/15,Cash,office snacks,,10.00,0,INR,10.00,INR,
01/09/15,Cash,San Pkt Money,,"3,000.00",0,INR,"3,000.00",INR,
01/09/15,Cash,vegetable,,110.00,0,INR,110.00,INR,
02/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
02/09/15,Cash,Hotel Food,,17.00,0,INR,17.00,INR,
02/09/15,Cash,office snacks,,30.00,0,INR,30.00,INR,
03/09/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
03/09/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
03/09/15,Cash,travel,,209.00,0,INR,209.00,INR,
03/09/15,Cash,lux food,,220.00,0,INR,220.00,INR,
03/09/15,Cash,mdu house money,,"3,000.00",0,INR,"3,000.00",INR,
04/09/15,Cash,Hotel Food,,220.00,0,INR,220.00,INR,
04/09/15,Cash,travel,,80.00,0,INR,80.00,INR,
04/09/15,Cash,San Pkt Money,,"1,000.00",0,INR,"1,000.00",INR,
06/09/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
06/09/15,Cash,travel,,200.00,0,INR,200.00,INR,
07/09/15,Cash,Household App,,660.00,0,INR,660.00,INR,
07/09/15,Cash,lux food,,20.00,0,INR,20.00,INR,
07/09/15,Cash,Knowledge,,5.00,0,INR,5.00,INR,
07/09/15,Cash,healthy food,,702.00,0,INR,702.00,INR,
07/09/15,Cash,Hotel Food,,170.00,0,INR,170.00,INR,
07/09/15,Cash,travel,,"3,983.00",0,INR,"3,983.00",INR,mdu to ru for dinesh bday func
07/09/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
08/09/15,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
08/09/15,Cash,Hotel Food,,11.00,0,INR,11.00,INR,
08/09/15,Cash,provision,,160.00,0,INR,160.00,INR,
08/09/15,Cash,vegetable,,20.00,0,INR,20.00,INR,
09/09/15,Cash,Hotel Food,,170.00,0,INR,170.00,INR,
09/09/15,Cash,Hotel Food,,150.00,0,INR,150.00,INR,
09/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
11/09/15,Cash,vegetable,,24.00,0,INR,24.00,INR,
11/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
11/09/15,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
12/09/15,Cash,healthy food,,90.00,0,INR,90.00,INR,
12/09/15,Cash,Entertainment,,200.00,0,INR,200.00,INR,
12/09/15,Cash,lux food,,75.00,0,INR,75.00,INR,
12/09/15,Cash,Household App,,800.00,0,INR,800.00,INR,
12/09/15,Cash,travel,,104.00,0,INR,104.00,INR,
12/09/15,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
12/09/15,Cash,Hotel Food,,150.00,0,INR,150.00,INR,
12/09/15,Cash,Hotel Food,,21.00,0,INR,21.00,INR,
12/09/15,Cash,Household App,,4.00,0,INR,4.00,INR,
12/09/15,Cash,San Cosmetic,,149.00,0,INR,149.00,INR,
12/09/15,Cash,healthy food,,51.00,0,INR,51.00,INR,
12/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
13/09/15,Cash,healthy food,,390.00,0,INR,390.00,INR,
13/09/15,Cash,lux food,,20.00,0,INR,20.00,INR,
13/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
14/09/15,Cash,vegetable,,182.00,0,INR,182.00,INR,
15/09/15,Cash,provision,,68.00,0,INR,68.00,INR,
15/09/15,Cash,travel,,160.00,0,INR,160.00,INR,
15/09/15,Cash,provision,,"1,168.00",0,INR,"1,168.00",INR,
15/09/15,Cash,naveen cosmetic,,63.00,0,INR,63.00,INR,
15/09/15,Cash,Non-Food Prov,,137.00,0,INR,137.00,INR,
15/09/15,Cash,Household App,,785.00,0,INR,785.00,INR,
15/09/15,Cash,healthy food,,95.00,0,INR,95.00,INR,
15/09/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
15/09/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
15/09/15,Cash,medical,,360.00,0,INR,360.00,INR,
16/09/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
16/09/15,Cash,healthy food,,50.00,0,INR,50.00,INR,
17/09/15,Cash,naveen cosmetic,,360.00,0,INR,360.00,INR,
17/09/15,Cash,provision,,123.00,0,INR,123.00,INR,
17/09/15,Cash,vegetable,,10.00,0,INR,10.00,INR,
17/09/15,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
18/09/15,Cash,medical,,120.00,0,INR,120.00,INR,
18/09/15,Cash,Bike,,893.00,0,INR,893.00,INR,
18/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
18/09/15,Cash,MDU EB,,921.00,0,INR,921.00,INR,
18/09/15,Cash,naveen cosmetic,,320.00,0,INR,320.00,INR,
18/09/15,Cash,lux food,,281.00,0,INR,281.00,INR,
18/09/15,Cash,healthy food,,100.00,0,INR,100.00,INR,
19/09/15,Cash,healthy food,,85.00,0,INR,85.00,INR,
19/09/15,Cash,travel,,220.00,0,INR,220.00,INR,
19/09/15,Cash,Outing,,"5,739.00",0,INR,"5,739.00",INR,
21/09/15,Cash,medical,,200.00,0,INR,200.00,INR,
21/09/15,Cash,vegetable,,76.00,0,INR,76.00,INR,
21/09/15,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
22/09/15,Cash,medical,,100.00,0,INR,100.00,INR,
22/09/15,Cash,lux food,,360.00,0,INR,360.00,INR,
22/09/15,Cash,medical,,60.00,0,INR,60.00,INR,
22/09/15,Cash,naveen cosmetic,,30.00,0,INR,30.00,INR,
22/09/15,Cash,provision,,30.00,0,INR,30.00,INR,
22/09/15,Cash,Home & Utilities,,24.00,0,INR,24.00,INR,
